id	context	predictions	aggregatedPredictions	category
814	An 11-year-old transgender Ohio child must be allowed to continue to use the girls' restroom while her school district appeals a court ruling in her favor, a U.S. appeals court ruled Thursday.	[[0.215,0.501,0.213,0.046,0.025]]	[0.215,0.501,0.213,0.046,0.025]	negative
815	An executive order protecting gay, lesbian, bisexual and transgender employees from discrimination by companies that do federal government work will not include an exemption sought by many religious groups.	[[0.168,0.628,0.171,0.022,0.011]]	[0.168,0.628,0.171,0.022,0.011]	negative
816	Republican presidential candidate Donald Trump said Thursday that transgender people should be able to use whichever bathroom they choose, wading into one of the most contentious issues in politics and opposing many in his party.	[[0.274,0.58,0.112,0.018,0.017]]	[0.274,0.58,0.112,0.018,0.017]	negative
817	Millions of transgender people around the world face major challenges in getting adequate medical care despite multiple health issues, from depression to high rates of HIV, researchers say.	[[0.135,0.662,0.157,0.032,0.014]]	[0.135,0.662,0.157,0.032,0.014]	negative
818	The United States Department of State on Monday named its first-ever special envoy to advocate globally for the human rights of lesbian, gay, bisexual and transgender (LGBT) people.	[[0.131,0.638,0.201,0.021,0.01]]	[0.131,0.638,0.201,0.021,0.01]	negative
819	Following is the third and final set of responses from Dr. Laura Erickson-Schroth, who is working on "Trans Bodies, Trans Selves," a resource guide for transgender and other gender-variant people, covering health, legal issues, cultural and social questions, history and theory.	[[0.168,0.556,0.204,0.048,0.025]]	[0.168,0.556,0.204,0.048,0.025]	negative
820	The battle over same-sex marriage continues, but for other causes supported by lesbian, gay, bisexual and transgender groups, 2011 has been a particularly good year.	[[0.097,0.456,0.324,0.095,0.029]]	[0.097,0.456,0.324,0.095,0.029]	negative
821	More Hollywood movies in 2014 featured one or more lesbian, gay, bisexual and transgender (LGBT) characters than in the previous year, but those roles were mostly minor and stereotypical, said researchers.	[[0.377,0.443,0.144,0.017,0.018]]	[0.377,0.443,0.144,0.017,0.018]	negative
822	Four churches have withdrawn a federal lawsuit that claimed a state law prohibiting discrimination against transgender people in public restrooms violated their constitutional right to religious freedom.	[[0.155,0.641,0.179,0.017,0.009]]	[0.155,0.641,0.179,0.017,0.009]	negative
823	And as he sees proposals elsewhere in the U.S. aimed at allowing transgender people to use the bathroom that conforms to their identity, he says plenty of people feel just like he does.	[[0.11,0.737,0.117,0.028,0.008]]	[0.11,0.737,0.117,0.028,0.008]	negative
824	Nearly 30 transgender women strutted down the catwalk in skinny jeans, crop tops and stiletto heels at a Tel Aviv club on Thursday, vying for a chance to enter the first "Miss Trans Israel" beauty pageant.	[[0.206,0.622,0.146,0.015,0.011]]	[0.206,0.622,0.146,0.015,0.011]	negative
825	A Mississippi man accused of killing a transgender teen pleaded guilty Tuesday in county court.	[[0.22,0.65,0.109,0.01,0.01]]	[0.22,0.65,0.109,0.01,0.01]	negative
826	More than 100 U.S. lawmakers and lesbian, gay, bisexual and transgender rights groups on Thursday urged the Obama administration to stop trade talks with Brunei unless the country revokes Islamic criminal laws they say jeopardize human rights.	[[0.544,0.346,0.093,0.004,0.013]]	[0.544,0.346,0.093,0.004,0.013]	very negative
827	The White House has hired its first openly transgender staff member, officials said on Tuesday, marking the latest step in President Barack Obama's public support for lesbian, gay, bisexual and transgender rights.	[[0.187,0.627,0.159,0.017,0.01]]	[0.187,0.627,0.159,0.017,0.01]	negative
828	Republican state lawmakers in Oklahoma have introduced a resolution urging the state's congressional delegation to start an effort to impeach President Barack Obama over a White House recommendation that schools accommodate transgender students.	[[0.278,0.58,0.115,0.013,0.013]]	[0.278,0.58,0.115,0.013,0.013]	negative
829	The Girl Scouts of Western Washington said it has returned a $100,000 donation because it came with the provision that the money couldn't be used to support transgender girls.	[[0.148,0.682,0.128,0.031,0.011]]	[0.148,0.682,0.128,0.031,0.011]	negative
830	The Latest on a Charlotte proposal to expand protections for gay, lesbian and transgender people (all times local)	[[0.08,0.597,0.278,0.036,0.009]]	[0.08,0.597,0.278,0.036,0.009]	negative
831	The city requires transgender people to have genital surgery if they want to change their sex identification on their birth certificates.	[[0.136,0.755,0.099,0.006,0.004]]	[0.136,0.755,0.099,0.006,0.004]	negative
832	Advocates said on Tuesday they were bracing for a Trump administration rollback of lesbian, gay, bisexual and transgender rights, despite a White House statement vowing to uphold protection for LGBT people in the workplace.U.S.	[[0.211,0.573,0.172,0.026,0.017]]	[0.211,0.573,0.172,0.026,0.017]	negative
833	Consumer backlash is growing against Target's stance on what type of bathrooms its transgender customers and employees can use.	[[0.183,0.602,0.152,0.039,0.025]]	[0.183,0.602,0.152,0.039,0.025]	negative
834	A transgender parolee who said she robbed a Wyoming bank last summer so she would be sent back to prison was sentenced to six years in a federal women's lockup on Wednesday, prosecutors said.	[[0.23,0.593,0.132,0.024,0.021]]	[0.23,0.593,0.132,0.024,0.021]	negative
835	A group of 51 Muslim states has blocked 11 gay and transgender organizations from attending a high-level meeting at the United Nations next month on ending AIDS, sparking a protest by the United States, Canada and the European Union.	[[0.238,0.622,0.116,0.015,0.009]]	[0.238,0.622,0.116,0.015,0.009]	negative
836	Gov. Pat McCrory said he was challenging the department’s “blatant overreach” in concluding that the state’s law limiting bathroom access for transgender people violated the Civil Rights Act of 1964.	[[0.235,0.554,0.16,0.031,0.021]]	[0.235,0.554,0.16,0.031,0.021]	negative
837	California prison officials must let transgender inmates have more female-oriented commissary items including nightgowns, robes, sandals, scarves and necklaces as part of a settlement that will make California the first state to pay for an inmate's sex reassignment surgery, a federal judge ruled Thursday.	[[0.16,0.604,0.184,0.036,0.016]]	[0.16,0.604,0.184,0.036,0.016]	negative
838	Brittany Novotny, a Democrat and Oklahoma’s first known transgender candidate, is running for a seat in the state House against a Republican incumbent.	[[0.235,0.537,0.13,0.052,0.045]]	[0.235,0.537,0.13,0.052,0.045]	negative
839	U.S. reality TV star Caitlyn Jenner, who is being investigated in connection with a fatal California car crash earlier this year, defended herself on Wednesday and expressed concern over county jails that place transgender people with the opposite sex.	[[0.792,0.164,0.032,0.002,0.01]]	[0.792,0.164,0.032,0.002,0.01]	very negative
840	Do my former classmates accept me as transgender out of compassion or simply loyalty?	[[0.051,0.583,0.351,0.013,0.003]]	[0.051,0.583,0.351,0.013,0.003]	negative
841	The ad, which will air on Fox News, shows a transgender woman acting out a scene that advocates say occurs too often in states where anti-discrimination protections are not in place.	[[0.208,0.532,0.187,0.046,0.027]]	[0.208,0.532,0.187,0.046,0.027]	negative
842	U.S. Attorney General Loretta Lynch has praised New York City students for standing up for issues affecting lesbian, gay, bisexual and transgender people.	[[0.24,0.579,0.15,0.017,0.014]]	[0.24,0.579,0.15,0.017,0.014]	negative
843	More than a dozen Democratic lawmakers are calling for repeal of an incoming Mississippi law that will let workers cite religious beliefs to deny services to gay, lesbian, bisexual and transgender people.	[[0.319,0.533,0.114,0.017,0.019]]	[0.319,0.533,0.114,0.017,0.019]	negative
844	A transgender man sued a Roman Catholic hospital on Thursday, saying it cited religion in refusing to allow his surgeon to perform a hysterectomy as part of his sex transition.	[[0.086,0.262,0.194,0.335,0.123]]	[0.086,0.262,0.194,0.335,0.123]	positive
845	A transgender girl was crowned homecoming princess at a Colorado Springs high school.	[[0.065,0.529,0.358,0.04,0.009]]	[0.065,0.529,0.358,0.04,0.009]	negative
846	A new musical based on ''Southern Comfort,'' Kate Davis's award-winning documentary about transgender friends in rural Georgia will be presented by CAP21 Theater Company in Manhattan this fall.	[[0.028,0.132,0.238,0.524,0.078]]	[0.028,0.132,0.238,0.524,0.078]	positive
847	Cook County Jail has instituted a new policy for transgender detainees, which includes a panel that determines whether they should be housed with men or women.	[[0.19,0.638,0.139,0.021,0.012]]	[0.19,0.638,0.139,0.021,0.012]	negative
848	Her latest political remarks &#8212; underscoring her conservative outlook and praising Republican presidential candidate Ted Cruz &#8212; ignited a storm of criticism from supporters of transgender rights, who view most conservative Republicans as adversaries.	[[0.172,0.636,0.171,0.014,0.007]]	[0.172,0.636,0.171,0.014,0.007]	negative
849	The actress on the burdens of representing the transgender community, both on-screen and off.	[[0.045,0.326,0.475,0.136,0.019]]	[0.045,0.326,0.475,0.136,0.019]	neutral
850	New York's top court said prosecutors seeking to convict the killer of a transgender woman can press for a new trial after losing on Monday their appeal to reinstate his conviction and 25-year sentence for what they said was a hate crime.	[[0.075,0.418,0.282,0.193,0.031]]	[0.075,0.418,0.282,0.193,0.031]	negative
851	As bathrooms become battlegrounds in the national debate over anti-discrimination laws, a city council's decision to protect the restroom choices of transgender people in Charlotte, North Carolina, was cheered Tuesday by rights advocates as a courageous move.	[[0.098,0.478,0.235,0.154,0.035]]	[0.098,0.478,0.235,0.154,0.035]	negative
852	A transgender soldier imprisoned in Kansas for leaking classified information to the WikiLeaks website faces up to two weeks in solitary confinement in part for attempting suicide, according to a nonprofit group that has been supporting her.	[[0.264,0.61,0.094,0.016,0.016]]	[0.264,0.61,0.094,0.016,0.016]	negative
853	The storm over legislation seen as targeting transgender people is set to intensify in 2017 with several U.S. states proposing measures similar to a bathroom restriction statute in North Carolina that has prompted protests, lawsuits and economic boycotts.	[[0.252,0.542,0.173,0.02,0.013]]	[0.252,0.542,0.173,0.02,0.013]	negative
854	Transgender athletes should be allowed to compete in the Olympics and other international events without undergoing sex reassignment surgery, according to new guidelines adopted by the International Olympic Committee.	[[0.189,0.615,0.174,0.014,0.008]]	[0.189,0.615,0.174,0.014,0.008]	negative
855	For months, a drum beat of economic losses for North Carolina has underscored fallout from a state law limiting bathroom access for transgender people that critics denounced as discriminatory.	[[0.104,0.653,0.207,0.029,0.006]]	[0.104,0.653,0.207,0.029,0.006]	negative
