id	context	predictions	aggregatedPredictions	category
536	Reminiscent of the '90s cult film ''Paris Is Burning,'' it traces the intricacies of black lesbian subculture in Los Angeles.	[[0.087,0.357,0.223,0.259,0.074]]	[0.087,0.357,0.223,0.259,0.074]	negative
537	Austria's constitutional court has overturned a ban on sperm donations for lesbian couples, giving parliament an end-2014 deadline to amend a law that it said wrongly kept such women from fulfilling a wish for children.	[[0.273,0.588,0.119,0.01,0.009]]	[0.273,0.588,0.119,0.01,0.009]	negative
538	A federal lawsuit brought by a New Jersey lesbian couple who want to have a baby may mean insurance coverage for women who currently don't meet the state's definition of infertile.	[[0.171,0.615,0.131,0.053,0.03]]	[0.171,0.615,0.131,0.053,0.03]	negative
539	Television has increased its depiction of gay, lesbian and bisexual characters, with the edge going to cable and the Internet over broadcast networks, according to a study released Wednesday by the advocacy group GLAAD.	[[0.324,0.536,0.111,0.014,0.016]]	[0.324,0.536,0.111,0.014,0.016]	negative
540	A lesbian coming-out musical and a comedy about a teenager with an out-of-control, foul-mouthed sock puppet are proving that the off-kilter can kill it on Broadway and bring in a younger, edgier audience.	[[0.215,0.549,0.161,0.045,0.029]]	[0.215,0.549,0.161,0.045,0.029]	negative
541	An annual report by the Gay and Lesbian Alliance Against Defamation commended the ABC Family cable channel for its representation of gay, lesbian and bisexual characters in its programming and for the racial diversity of those characters.	[[0.402,0.492,0.083,0.008,0.015]]	[0.402,0.492,0.083,0.008,0.015]	negative
542	The $7.5 million agreement signals a shift in legal doctrine on discrimination against gays and lesbians, making it more likely to be considered sex discrimination.	[[0.097,0.622,0.249,0.025,0.007]]	[0.097,0.622,0.249,0.025,0.007]	negative
543	A teen transitioning from female to male, his single mother and his lesbian grandmother live under one roof in New York City.	[[0.083,0.494,0.26,0.132,0.031]]	[0.083,0.494,0.26,0.132,0.031]	negative
544	Pop star Kesha, who says her producer sexually and psychologically abused her, choked up after accepting an award for her stance against harassment of lesbian, gay, bisexual and transgender youth.	[[0.33,0.51,0.109,0.022,0.029]]	[0.33,0.51,0.109,0.022,0.029]	negative
545	Millions of people draped in the rainbow hues of LGBT pride turned out for parades across the United States on Sunday, two weeks after a massacre at a Florida nightclub stirred fear and solidarity among lesbian, gay, bisexual and transgender Americans.	[[0.195,0.602,0.179,0.015,0.01]]	[0.195,0.602,0.179,0.015,0.01]	negative
546	For gay, lesbian, bisexual and transgender people and their supporters, June is a month of pride and celebration.	[[0.049,0.209,0.261,0.432,0.048]]	[0.049,0.209,0.261,0.432,0.048]	positive
547	Storme DeLarverie, a lesbian activist who took part in the New York Stonewall riots in 1969 that started the gay rights movement in the United States, has died.	[[0.337,0.517,0.079,0.029,0.038]]	[0.337,0.517,0.079,0.029,0.038]	negative
548	Critics say officials at the Roman Catholic university changed their mind about a deanship after reading the works of a lesbian professor who writes about sexuality.	[[0.036,0.249,0.614,0.087,0.015]]	[0.036,0.249,0.614,0.087,0.015]	neutral
549	Images from films in NewFest 2013, at the Film Society of Lincoln Center, featuring films on gay, lesbian, bisexual and transgender issues.	[[0.093,0.56,0.273,0.056,0.018]]	[0.093,0.56,0.273,0.056,0.018]	negative
550	Sharp of tongue and nimble of mind, Steiner often touches on feminist, sometimes lesbian themes, and she is never afraid to court controversy.	[[0.128,0.546,0.215,0.078,0.034]]	[0.128,0.546,0.215,0.078,0.034]	negative
551	Activists said the ruling was another setback for gay men and lesbians in the country, widely viewed as the most repressive in Africa when it comes to prosecuting same-sex couples.	[[0.103,0.522,0.29,0.063,0.021]]	[0.103,0.522,0.29,0.063,0.021]	negative
552	Kentucky must recognize same-sex marriages performed in other states, according to a ruling Wednesday by a federal judge, who struck down part of the state ban that he wrote treated "gay and lesbian persons differently in a way that demeans them."	[[0.051,0.38,0.503,0.053,0.013]]	[0.051,0.38,0.503,0.053,0.013]	neutral
553	But increasingly, the fact that Luna also is a lesbian entrepreneur hasn't hurt either.	[[0.2,0.678,0.112,0.006,0.004]]	[0.2,0.678,0.112,0.006,0.004]	negative
554	Idaho lawmakers voted Thursday to halt a bill that would create protections for gay and lesbian people, siding with the concerns of religious freedom supporters.	[[0.193,0.626,0.144,0.021,0.015]]	[0.193,0.626,0.144,0.021,0.015]	negative
555	Paula L. Ettelbrick, a leading legal figure in the lesbian and gay civil rights movement who focused on defining ''family'' in the broadest possible way, died on Friday in Manhattan.	[[0.152,0.495,0.196,0.102,0.055]]	[0.152,0.495,0.196,0.102,0.055]	negative
556	Arkansas' Republican attorney general asked the state Supreme Court on Wednesday to decide whether a city's ban on discrimination based on sexual orientation and gender identity conflicts with a state law aimed at blocking local protections for gays and lesbians.	[[0.152,0.615,0.205,0.017,0.01]]	[0.152,0.615,0.205,0.017,0.01]	negative
557	We may be seeing more prominent gay and lesbian characters on TV shows, but the movie industry lags well behind the small screen, an advocacy group reports.	[[0.067,0.299,0.315,0.269,0.05]]	[0.067,0.299,0.315,0.269,0.05]	neutral
558	An obituary on Nov. 16 about Fred Goldhaber, the first teacher at the Harvey Milk School for gay and lesbian students in Manhattan, referred incorrectly to his history there.	[[0.225,0.648,0.082,0.022,0.023]]	[0.225,0.648,0.082,0.022,0.023]	negative
559	Arkansas inched closer Friday toward becoming the second state this year to adopt a law that critics say would sanction discrimination against gays and lesbians, with the state Senate approving a religious protection bill.	[[0.27,0.535,0.154,0.022,0.019]]	[0.27,0.535,0.154,0.022,0.019]	negative
560	Mayor Bill de Blasio is ending a two-year boycott of the nation's largest St. Patrick's Day parade now that it has fully dropped its longstanding ban on allowing gay and lesbian groups to march under their own banners.	[[0.236,0.573,0.101,0.051,0.039]]	[0.236,0.573,0.101,0.051,0.039]	negative
561	Shortly before she was hired in 2009 as the first female coach of Nigeria's powerful women's national soccer team, Eucharia Uche said at a seminar that she was troubled by the presence of lesbians on the squad, calling it a ''worrisome experience.''	[[0.23,0.577,0.148,0.026,0.019]]	[0.23,0.577,0.148,0.026,0.019]	negative
562	The New Mexico Supreme Court agreed on Friday to decide once and for all whether same-sex matrimony should be legal statewide after several counties began issuing marriage licenses to gay and lesbian couples, prompting a legal challenge.	[[0.128,0.682,0.17,0.014,0.006]]	[0.128,0.682,0.17,0.014,0.006]	negative
563	More than 1,000 gay and lesbian couples in Utah have exchanged wedding vows over the past two weeks in jubilant celebrations &#8212; but the rush on same-sex marriage licenses has come to an end.	[[0.306,0.583,0.096,0.006,0.008]]	[0.306,0.583,0.096,0.006,0.008]	negative
564	A federal judge has blocked a Mississippi law intended to allow people who object on religious grounds to refuse wedding and other services to lesbian, gay, bisexual and transgender people.	[[0.13,0.507,0.229,0.097,0.037]]	[0.13,0.507,0.229,0.097,0.037]	negative
565	Though they are not considered legally married in Utah, several gay and lesbian couples were feted with a wedding celebration as part of HBO's promotion of its upcoming documentary on gay marriage, "The Case Against 8."	[[0.109,0.576,0.252,0.051,0.012]]	[0.109,0.576,0.252,0.051,0.012]	negative
566	Maj. Margaret Witt was an officer in good standing for years, until a note arrived telling the Air Force she was a lesbian.	[[0.05,0.184,0.233,0.409,0.124]]	[0.05,0.184,0.233,0.409,0.124]	positive
567	A Utah judge who had ordered a baby girl taken away from her lesbian foster mothers and placed in a heterosexual home removed himself from the case Monday as criticism turned into calls for his impeachment.	[[0.083,0.609,0.247,0.049,0.012]]	[0.083,0.609,0.247,0.049,0.012]	negative
568	For its 24th annual season, NewFest — which celebrates movies with lesbian, gay, bisexual and transgender material — is under the auspices of the Film Society of Lincoln Center.	[[0.118,0.737,0.118,0.02,0.007]]	[0.118,0.737,0.118,0.02,0.007]	negative
569	What fresh outrage have we now from this British comic guerrilla who has managed to annoy the Anti-Defamation League, the Gay and Lesbian Alliance Against Defamation and the government of Kazakhstan, to name just a few unamused parties?	[[0.037,0.183,0.178,0.535,0.067]]	[0.037,0.183,0.178,0.535,0.067]	positive
570	Unity: Journalists of Color, an organization whose goal is to promote newsroom diversity, is forming a partnership with the National Lesbian and Gay Journalists Association, the two groups announced Monday.	[[0.303,0.387,0.124,0.092,0.094]]	[0.303,0.387,0.124,0.092,0.094]	negative
571	San Francisco is reaching out to gays who are homeless, after a survey found nearly 30 percent of the city’s homeless population identified as gay, lesbian, bisexual or transgender.	[[0.158,0.659,0.164,0.013,0.007]]	[0.158,0.659,0.164,0.013,0.007]	negative
572	Three states are continuing their legal fight against same-sex marriage, despite rulings from federal appeals courts that oversee those states that concluded gay and lesbian couples have the right to marry.	[[0.141,0.644,0.189,0.018,0.009]]	[0.141,0.644,0.189,0.018,0.009]	negative
573	“Pariah” is Dee Rees’s stirring coming-out story of a virginal 17-year-old African-American lesbian in a pious household in Fort Greene, Brooklyn.	[[0.197,0.63,0.138,0.023,0.012]]	[0.197,0.63,0.138,0.023,0.012]	negative
574	Indiana Republican lawmakers abandoned efforts to strengthen protections for lesbian, gay and bi-sexual people on Tuesday, opting not to vote on a measure designed to restore the state's reputation following a national boycott over a religious objections law last year.	[[0.343,0.528,0.106,0.01,0.014]]	[0.343,0.528,0.106,0.01,0.014]	negative
575	Ms. Lopez and Mr. Lear were among those honored at the 25th annual Glaad Media Awards presented on Saturday in Los Angeles by the Gay and Lesbian Alliance Against Defamation.	[[0.077,0.558,0.267,0.085,0.013]]	[0.077,0.558,0.267,0.085,0.013]	negative
576	History weighed heavily on the nine members of the Supreme Court on Tuesday as they debated whether the Constitution guarantees gays and lesbians the right to marry.	[[0.041,0.325,0.587,0.037,0.009]]	[0.041,0.325,0.587,0.037,0.009]	neutral
577	The decades-long debate about whether same-sex marriage should be allowed in the United States was settled when the U.S. Supreme Court ruled gay and lesbian couples can get married anywhere in the country.	[[0.097,0.608,0.247,0.037,0.012]]	[0.097,0.608,0.247,0.037,0.012]	negative
578	The history of the Gay and Lesbian community before the Stonewall riots began the major gay rights movement.	[[0.09,0.605,0.248,0.044,0.012]]	[0.09,0.605,0.248,0.044,0.012]	negative
579	Joe + Belle is a funny and romantic new lesbian feature boasting a great story, a whimsically dark comic sensibility and stellar performances.	[[0.008,0.009,0.076,0.331,0.576]]	[0.008,0.009,0.076,0.331,0.576]	very positive
580	Barbara Grier, a founder of one of the most successful publishing houses for books by and about lesbians, including a nonfiction chronicle about lesbian nuns that became a phenomenon after it drew complaints from Roman Catholic officials, died on Thursday in Tallahassee, Fla.	[[0.345,0.489,0.096,0.031,0.04]]	[0.345,0.489,0.096,0.031,0.04]	negative
581	This play, which starts its director, Ms. Turner, centers on a lesbian couple and a possible gender change	[[0.064,0.293,0.346,0.235,0.062]]	[0.064,0.293,0.346,0.235,0.062]	neutral
582	The Latest on reaction to a North Carolina law that overturned Charlotte's bid to extend anti-discrimination protections to lesbian, gay, bisexual and transgender residents ordinance and stops other local governments from passing similar regulations.	[[0.156,0.589,0.217,0.027,0.011]]	[0.156,0.589,0.217,0.027,0.011]	negative
583	A lesbian parent in Alabama asked the U.S. Supreme Court on Monday to review her case after Alabama judges refused to recognize her adoption that was granted in another state.	[[0.161,0.661,0.144,0.022,0.012]]	[0.161,0.661,0.144,0.022,0.012]	negative
584	Mississippi Gov. Phil Bryant signed a bill Thursday that supporters say will assure unfettered practice of religion without government interference but that opponents worry could lead to state-sanctioned discrimination against gays and lesbians.	[[0.248,0.609,0.112,0.015,0.015]]	[0.248,0.609,0.112,0.015,0.015]	negative
