id	context	predictions	aggregatedPredictions	category
1241	David Blankenhorn, who argued against same-sex marriage as an expert witness in the challenge to California’s Proposition 8, now supports legally recognizing gay and lesbian couples.	[[0.198,0.552,0.165,0.051,0.034]]	[0.198,0.552,0.165,0.051,0.034]	negative
1242	The Filipino horror comedy “Remington and the Curse of the Zombadings” features zombie drag queens, a gay curse and a serial killer with a gaydar gun.	[[0.169,0.646,0.169,0.009,0.007]]	[0.169,0.646,0.169,0.009,0.007]	negative
1243	Republican Jeb Bush said in a weekend radio interview that he does not believe the U.S. Constitution grants a right to gay marriage, moving away from his previous urging of "respect" for all Americans on the gay and lesbian marriage issue.	[[0.173,0.609,0.176,0.027,0.016]]	[0.173,0.609,0.176,0.027,0.016]	negative
1244	NEW YORK - Members of the Rivers of Living Water church, which serves the lesbian, gay, bisexual and transgender community, attend a Sunday service in a rented space on Manhattan's Upper West Side, but they are hoping to find a permanent home further north in the neighborhood of Harlem.	[[0.3,0.533,0.151,0.008,0.009]]	[0.3,0.533,0.151,0.008,0.009]	negative
1245	Gay Americans, and those working to advance their rights, spent Sunday grappling with the implications of the mass shooting at a gay nightclub.	[[0.129,0.537,0.266,0.051,0.017]]	[0.129,0.537,0.266,0.051,0.017]	negative
1246	U.S. Attorney General Loretta Lynch said Sunday that the FBI will release a partial transcript of the conversations between the gunman within the Pulse gay nightclub and Orlando police negotiators.	[[0.14,0.615,0.199,0.031,0.015]]	[0.14,0.615,0.199,0.031,0.015]	negative
1247	Uganda's president opposes an anti-gay bill passed by lawmakers that calls for life imprisonment for gays, even as he characterizes homosexuals as "abnormal" people who should be rehabilitated, according to excerpts of his letter to the speaker of parliament.	[[0.142,0.625,0.211,0.015,0.008]]	[0.142,0.625,0.211,0.015,0.008]	negative
1248	Kim Davis’s refusal to issue marriage licenses to gay couples will probably lead to legislation creating exemptions for workers like her, but it has also exposed divisions among Republicans.	[[0.06,0.375,0.437,0.11,0.019]]	[0.06,0.375,0.437,0.11,0.019]	neutral
1249	Now he hopes to be the Muslim country's first openly gay lawmaker.	[[0.059,0.506,0.412,0.018,0.005]]	[0.059,0.506,0.412,0.018,0.005]	negative
1250	Tammy Baldwin is balancing being a loyal, hard-working representative of Wisconsin and an emerging national figure in the gay community.	[[0.21,0.532,0.142,0.07,0.046]]	[0.21,0.532,0.142,0.07,0.046]	negative
1251	Latvia's foreign minister has announced on Twitter that he's gay, becoming the first openly homosexual Cabinet member in the Baltic country.	[[0.1,0.467,0.259,0.133,0.041]]	[0.1,0.467,0.259,0.133,0.041]	negative
1252	An organization called the Russian L.G.B.T. Sport Federation plans to hold gay-friendly Olympics just three days after the 2014 Winter Olympics in Sochi.	[[0.144,0.627,0.177,0.037,0.014]]	[0.144,0.627,0.177,0.037,0.014]	negative
1253	The new award, called the Stonewall Children's and Young Adult Literature Award, is for an English-language book ''of exceptional merit relating to the gay, lesbian, bisexual and transgendered experience,'' the association said on Monday.	[[0.102,0.404,0.215,0.206,0.073]]	[0.102,0.404,0.215,0.206,0.073]	negative
1254	You Can Play, the campaign the players will introduce, is another in a series of efforts by hockey's Burke family to open doors for gay athletes to participate in sports.	[[0.1,0.636,0.223,0.032,0.01]]	[0.1,0.636,0.223,0.032,0.01]	negative
1255	The mayor of Charlotte, North Carolina, refused on Monday to back off an ordinance that had aimed to expand anti-discrimination protections for gay and transgender people in the state's largest city but also sparked a controversial state law.	[[0.308,0.533,0.107,0.024,0.028]]	[0.308,0.533,0.107,0.024,0.028]	negative
1256	The General Assembly will hold a special session to consider blocking a city ordinance that would broaden protections for gay and transgender people.	[[0.132,0.639,0.178,0.037,0.013]]	[0.132,0.639,0.178,0.037,0.013]	negative
1257	An online petition calls for the Metropolitan Opera’s Russian-theme gala, led by two supporters of President Vladimir V. Putin, to be dedicated to gay rights.	[[0.207,0.626,0.127,0.027,0.014]]	[0.207,0.626,0.127,0.027,0.014]	negative
1258	The guitarist’s bandleader, Bruce Springsteen, called off the show in North Carolina because of its new law on gay and transgender rights.	[[0.251,0.504,0.154,0.05,0.041]]	[0.251,0.504,0.154,0.05,0.041]	negative
1259	Lisa Cholodenko's take on the American family, which starts from the premise that gay marriage is an established social fact, ''is so canny in its insights and so agile in its negotiation of complex emotions that it deserves to stand on its own,'' A. O. Scott wrote in The New York Times.	[[0.038,0.113,0.108,0.558,0.184]]	[0.038,0.113,0.108,0.558,0.184]	positive
1260	When Elliot Morales was arrested for shooting a gay man in the head after taunting him on a street in Manhattan's Greenwich Village, he seemed like the archetype of an unrepentant bigot.	[[0.12,0.595,0.259,0.018,0.008]]	[0.12,0.595,0.259,0.018,0.008]	negative
1261	Veteran "Star Trek" actor George Takei may have been the inspiration to make fan favorite character Hikaru Sulu gay in the franchise's new film, but he called the decision "really unfortunate," media outlets reported on Friday.	[[0.219,0.583,0.177,0.012,0.009]]	[0.219,0.583,0.177,0.012,0.009]	negative
1262	In a memorandum issued by President Obama in Washington and in a speech by Secretary of State Hillary Rodham Clinton here, the administration vowed to actively combat efforts by other nations that criminalize homosexual conduct, abuse gay men, lesbians, bisexuals or transgendered people, or ignore abuse against them.	[[0.262,0.504,0.206,0.016,0.012]]	[0.262,0.504,0.206,0.016,0.012]	negative
1263	After a staged reading of the play “8,” real people involved with the Proposition 8 trial and the fight to legalize gay marriage in California mingled with the stars who played them.	[[0.026,0.07,0.1,0.632,0.172]]	[0.026,0.07,0.1,0.632,0.172]	positive
1264	Congress voted to allow open military service by gay, lesbian and bisexual Americans, but the law banning their service is still in effect.	[[0.081,0.482,0.358,0.063,0.016]]	[0.081,0.482,0.358,0.063,0.016]	negative
1265	Health officials say they see signs that new HIV infections in gay black men may finally be leveling off.	[[0.085,0.536,0.293,0.067,0.02]]	[0.085,0.536,0.293,0.067,0.02]	negative
1266	The fight for equality for gays and lesbians advances on two fronts, including movement toward needed legislation on employment rights.	[[0.209,0.61,0.158,0.017,0.007]]	[0.209,0.61,0.158,0.017,0.007]	negative
1267	An eight-year legal battle by a gay Peruvian man who accused police of raping him went before the Americas' leading human rights organization on Thursday in a landmark case to determine whether the alleged crime was torture.	[[0.162,0.621,0.192,0.015,0.009]]	[0.162,0.621,0.192,0.015,0.009]	negative
1268	Many opponents of giving equal rights and protections to gay Americans -- at the workplace, in the military, in marrying and forming families -- make the claim that homosexuality is a chosen way of life.	[[0.241,0.625,0.09,0.022,0.022]]	[0.241,0.625,0.09,0.022,0.022]	negative
1269	Lesbian, gay, bisexual and transgender rights activists said Tuesday they have been invited to meet with President Barack Obama on the sidelines of this week's Group of 20 summit in Russia.	[[0.265,0.604,0.115,0.007,0.01]]	[0.265,0.604,0.115,0.007,0.01]	negative
1270	Missouri All-American Michael Sam says he is gay, and the defensive end could become the first openly homosexual player in the NFL.	[[0.191,0.665,0.124,0.011,0.008]]	[0.191,0.665,0.124,0.011,0.008]	negative
1271	The U.S. embassy in Ivory Coast has removed photos of six gay men at a tribute for victims of the Orlando club shooting from its website and social media and expressed "deep regret" after the men were abused and driven to flee their homes.	[[0.208,0.623,0.135,0.022,0.012]]	[0.208,0.623,0.135,0.022,0.012]	negative
1272	Uganda's president on Monday signed an anti-gay bill that punishes gay sex with up to life in prison, a measure likely to send Uganda's beleaguered gay community further underground as the police try to implement it amid fevered anti-gay sentiment across the country.	[[0.393,0.489,0.103,0.007,0.008]]	[0.393,0.489,0.103,0.007,0.008]	negative
1273	On a recent Thursday night at Vlada in Hell's Kitchen, the conversations unfolding over house music and beneath portraits of shirtless muscle boys were similar to any others at the neighborhood's gay hot spots.	[[0.051,0.586,0.334,0.024,0.004]]	[0.051,0.586,0.334,0.024,0.004]	negative
1274	Married or not, gay couples can experience awkward moments with hotel concierges.	[[0.113,0.557,0.306,0.017,0.006]]	[0.113,0.557,0.306,0.017,0.006]	negative
1275	It has been a year since “don’t ask, don’t tell” was repealed and by most measures the change has been a success, military officials and gay service members say.	[[0.082,0.456,0.288,0.136,0.038]]	[0.082,0.456,0.288,0.136,0.038]	negative
1276	A gay couple has been told they can no longer receive Communion or participate in church ministry after a new priest at a Roman Catholic church in central Montana learned they had been married in a civil ceremony more than a year ago.	[[0.108,0.557,0.268,0.052,0.015]]	[0.108,0.557,0.268,0.052,0.015]	negative
1277	Six gay couples filed a lawsuit Tuesday seeking to overturn Florida's ban on same-sex marriage, the latest in a series of cases across the country that contend such prohibitions are unconstitutional and effectively relegate gay partners to second-class status.	[[0.225,0.589,0.168,0.01,0.009]]	[0.225,0.589,0.168,0.01,0.009]	negative
1278	A Mormon church-backed antidiscrimination law that protects gay and transgender people and religious rights has taken effect amid skepticism from some LGBT residents.	[[0.181,0.631,0.161,0.017,0.01]]	[0.181,0.631,0.161,0.017,0.01]	negative
1279	Ben Carson, frontrunner in the struggle to become Republican presidential candidate, said on Wednesday that his support for gay rights initiatives when he was a director at major companies does not clash with his opposition to gay marriage.	[[0.259,0.512,0.16,0.038,0.031]]	[0.259,0.512,0.16,0.038,0.031]	negative
1280	A small but growing number of subsidized apartment complexes offer a welcoming environment to low- and moderate-income gay seniors, who often face housing discrimination.	[[0.137,0.56,0.221,0.06,0.022]]	[0.137,0.56,0.221,0.06,0.022]	negative
1281	National gay rights advocates plan to join other civil rights leaders on Tuesday in calling on Mayor Michael R. Bloomberg to end the Police Department's current stop-and-frisk policy, which they argue constitutes harassment of young black and Latino men.	[[0.154,0.598,0.208,0.025,0.014]]	[0.154,0.598,0.208,0.025,0.014]	negative
1282	Two decades after the fall of Communism, Prague’s gay community seems to be making up for lost time.	[[0.093,0.697,0.191,0.015,0.004]]	[0.093,0.697,0.191,0.015,0.004]	negative
1283	Speaking at a news conference in Britain, President Obama criticized new laws limiting the rights of gay and transgender people.	[[0.187,0.66,0.131,0.013,0.009]]	[0.187,0.66,0.131,0.013,0.009]	negative
1284	Richard Dowling and Cormac Gollogly have been together for 12 years, engaged for five, and on Tuesday were finally able to marry when they became the first gay couple to wed in Ireland following a landmark referendum.	[[0.118,0.486,0.243,0.114,0.04]]	[0.118,0.486,0.243,0.114,0.04]	negative
1285	While finding that Americans narrowly favor allowing gay and lesbian couples to legally marry, a new Associated Press-GfK poll also shows most believe wedding-related businesses should be allowed to deny service to same-sex couples for religious reasons.	[[0.19,0.6,0.189,0.016,0.006]]	[0.19,0.6,0.189,0.016,0.006]	negative
1286	A percentage of the film's profits will be donated to the Trevor Project, a nationwide crisis and suicide prevention help line for lesbian, gay, bisexual, transgender and questioning youth.	[[0.178,0.58,0.174,0.046,0.022]]	[0.178,0.58,0.174,0.046,0.022]	negative
1287	Ten years after he announced that he was a "gay American" and would resign from office after a scandal-plagued stint as New Jersey governor, Jim McGreevey is back in government, this time mostly as an evangelist for prison reform.	[[0.13,0.629,0.209,0.024,0.008]]	[0.13,0.629,0.209,0.024,0.008]	negative
1288	Norway's health minister will make a point about gay rights in Russia by attending the Sochi Paralympics with his husband, but the Dutch king and prime minister are under pressure to boycott the main Winter Games.	[[0.177,0.565,0.19,0.043,0.025]]	[0.177,0.565,0.19,0.043,0.025]	negative
